log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
83302,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83181,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83183,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83185,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83186,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83188,0,200204,7,3,16,120,4,16,5,19,124,1710,7,31777,10491,10,1060,4,14,1,344,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83300,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,17,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83190,0,200204,7,3,16,120,4,16,5,19,124,1710,7,21715,10740,10,1060,4,30,1,344,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83192,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83406,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83194,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29211,12555,10,1036,4,16,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83197,0,200204,7,3,16,120,4,16,5,19,124,2117,7,33257,13886,8,1036,4,47,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82963,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82965,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82967,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82969,0,200204,7,3,16,120,4,16,5,19,124,2117,7,23707,11663,8,1802,4,47,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82972,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82974,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82976,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82978,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83399,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83199,0,200204,7,3,16,120,4,16,5,19,124,1710,7,19918,19133,10,1693,4,14,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82980,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82981,1,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82983,0,200204,7,3,16,120,4,16,5,19,124,2541,7,26315,20763,10,1013,4,16,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82985,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82987,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82989,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82992,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,20,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83201,0,200204,7,3,16,120,4,16,5,19,124,1710,7,21493,15213,8,1036,4,17,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83034,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83203,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19918,19133,10,1693,4,30,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83104,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83035,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83102,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83205,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23313,19732,10,1693,4,16,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83206,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10653,13957,8,1036,4,38,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83208,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23313,19732,10,1693,4,16,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83210,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28290,13224,8,1036,4,38,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83100,0,200204,7,3,16,120,4,16,5,19,124,2541,7,26320,11526,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83212,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18800,17828,8,1036,4,38,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83443,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83037,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83214,0,200204,7,3,16,120,4,16,5,19,124,1710,7,19918,19133,10,1693,4,14,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83039,0,200204,7,3,16,120,4,16,5,19,124,2541,7,30497,18245,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83075,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83076,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83078,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83098,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83559,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83080,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83082,0,200204,7,3,16,120,4,16,5,19,124,2541,7,30497,18245,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83084,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35039,16335,10,2020,4,16,1,352,19,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83557,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83555,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83087,0,200204,7,3,16,120,4,16,5,19,124,2117,7,34510,13187,8,1392,4,36,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83553,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83089,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13719,14231,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83091,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83551,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83549,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83547,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83544,0,200204,7,3,16,120,4,16,5,19,124,2117,7,22295,10073,8,1189,4,37,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83273,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82994,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82996,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83542,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
82998,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83000,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83001,0,200204,7,3,16,120,4,16,5,19,124,1710,7,34510,13187,8,1392,4,17,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83003,0,200204,7,3,16,120,4,16,5,19,124,2117,7,34333,10615,8,1392,4,47,1,321,43,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83005,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35000,16120,8,1220,4,38,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83540,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83414,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83007,0,200204,7,3,16,120,4,16,5,19,124,2117,7,34510,13187,8,1392,4,40,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83009,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83538,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83217,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18800,17828,8,1036,4,38,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83502,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83219,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15314,17981,10,1482,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83221,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83223,0,200204,7,3,16,120,4,16,5,19,124,2117,7,25858,17084,8,1482,4,35,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83012,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,65,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83504,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83014,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83109,0,200204,7,3,16,120,4,16,5,19,124,2541,7,30497,18245,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83347,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83093,0,200204,7,3,16,120,4,16,5,19,124,2117,7,31088,10047,8,1392,4,58,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83561,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83271,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83269,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28393,22223,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83032,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83030,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83507,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83509,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83511,0,200204,7,3,16,120,4,16,5,19,124,2117,7,23458,10593,8,1542,4,40,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83513,0,200204,7,3,16,120,4,16,5,19,124,2117,7,22995,10053,8,1542,4,40,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83515,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83586,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,30,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83584,0,200204,7,3,16,120,4,16,5,19,124,2117,7,16502,14798,10,1573,4,44,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83581,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83579,0,200204,7,3,16,120,4,16,5,19,124,2117,7,22987,12189,8,1280,4,35,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83225,0,200204,7,3,16,120,4,16,5,19,124,2541,7,14896,15930,8,1482,4,38,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83577,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83095,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83516,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83518,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83520,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83226,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33434,13150,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
